 Transaction ID ,Date of Sale, Client Name  ,Product Group, Item Desc , Qty Sold , Total Sales Value ,Sales Territory 
TXN-303447,08/16/2023,Soylent Corp,Consulting,Product-379,821,"$20,215.91",LATAM
TXN-327586,26.08.2023,Stark Industries,Hardware,Product-961,490,"7.706,40 €",APAC
TXN-665913,02/01/2023,Umbrella Corp,Support,Product-518,981,"44.679,68 €",NA
TXN-857444,2023.04.27,Wayne Enterprises,Hardware,Product-940,628,8725.41,APAC
TXN-438062,2024-01-03,WAYNE ENTERPRISES,Support,Product-844,975,"24.577,98 €",Global
TXN-836476,2023-03-20,Soylent Corp,Consulting,Product-747,921,"11.330,69 €",LATAM
TXN-754986,22/05/2023,Massive Dynamic,Licensing,Product-333,78,"$19,427.09",NA
TXN-487100,31.03.2023,massive dynamic,Support,Product-367,644,"$41,129.13",LATAM
TXN-560851,24/04/2023,Stark Industries,Cloud Infrastructure,Product-888,436,,NA
TXN-127150,2023.05.03,Acme Corp,Hardware,Product-760,242,,APAC
TXN-708167,2024.01.22,Soylent Corp,Support,Product-190,748,"37.703,02 €",EMEA
TXN-531513,2024-04-12,Wayne Enterprises,Software,Product-276,N/A,33288.20,EMEA
TXN-740769,21/08/2024,Massive Dynamic,Training,Product-250,482,"22.999,37 €",APAC
TXN-731002,14/06/2023,Cyberdyne Systems,Training,Product-357,805,"15.373,01 €",NA
TXN-247101,2023-01-28,Umbrella Corp,Support,Product-355,333,,NA
TXN-668805,19/05/2024,Stark Industries,Support,Product-206,861,,EMEA
TXN-289532,04/10/2023,soylent corp,Cloud Infrastructure,Product-493,661,46996.57,Global
TXN-880491,19.12.2023,OSCORP,Support,Product-637,5,"$43,246.74",EMEA
TXN-297139,24.04.2023,Oscorp,Consulting,Product-608,771,"38.642,53 €",NA
TXN-713768,2024.06.29,GLOBEX GMBH,Cloud Infrastructure,Product-170,222,,NA
TXN-294251,12/07/2023,oscorp,Training,Product-477,755,"-3.821,99 €",Global
TXN-551435,18.05.2024,wayne enterprises,Training,Product-447,800,"$19,848.13",LATAM
TXN-676287,TBD,Initech AG,Software,Product-201,810,-46963.56,EMEA
TXN-981340,03/07/2023,Acme Corp,Hardware,Product-676,588,"41.436,15 €",APAC
TXN-420340,02/10/2023,Wayne Enterprises,Support,Product-529,-343,24521.35,NA
TXN-774706,2024.02.07,Cyberdyne Systems,Consulting,Product-353,409,"15.048,26 €",EMEA
TXN-156572,09/12/2024,Initech AG,Hardware,Product-365,280,,NA
TXN-460777,01/01/2024,Umbrella Corp,Support,Product-737,947,"36.212,88 €",LATAM
TXN-453104,2024.01.01,Stark Industries,Support,Product-740,794,"44.574,30 €",LATAM
TXN-330710,15.07.2023,wayne enterprises,Consulting,Product-103,900,41142.81,EMEA
TXN-220193,05/09/2024,Stark Industries,Support,Product-711,430,"35.635,64 €",
TXN-427325,23.01.2023,Cyberdyne Systems,Training,Product-444,650,"22.885,24 €",NA
TXN-625911,21/04/2023,Globex GmbH,Training,Product-979,969,"43.272,83 €",LATAM
TXN-716338,07/13/2023,Oscorp,Cloud Infrastructure,Product-166,395,"49.179,69 €",LATAM
TXN-903865,21/08/2024,Massive Dynamic,Software,Product-497,-533,"$19,323.08",APAC
TXN-801036,04.03.2024,Acme Corp,Cloud Infrastructure,Product-693,915,15100.42,APAC
TXN-997369,,ACME CORP,Cloud Infrastructure,Product-819,988,"30.827,47 €",Global
TXN-388220,13/04/2023,Oscorp,Hardware,Product-502,286,"35.236,09 €",Global
TXN-359652,2023-06-29,Stark Industries,Consulting,Product-896,539,"27.221,33 €",Global
TXN-355192,2024.10.14,Soylent Corp,,Product-269,680,"49.064,61 €",EMEA
TXN-904701,08/09/2024,cyberdyne systems,Software,Product-882,861,"15.565,87 €",APAC
TXN-299707,18.10.2023,Wayne Enterprises,Training,Product-832,850,"6.497,89 €",NA
TXN-440901,,Acme Corp,Hardware,Product-317,-86,"12.055,72 €",EMEA
TXN-149955,2023.10.06,Wayne Enterprises,,Product-185,968,"$28,583.03",APAC
TXN-360778,2024.01.09,Stark Industries,Training,Product-351,522,,Global
TXN-155526,2023.01.05,Umbrella Corp,Hardware,Product-917,-26,"$28,209.97",NA
TXN-155526,2023.01.05,Umbrella Corp,Hardware,Product-917,-26,"$28,209.97",NA
TXN-908310,08/11/2024,Umbrella Corp,,Product-605,79,5097.04,Global
TXN-610622,2023.11.20,Wayne Enterprises,Consulting,Product-776,-487,,LATAM
TXN-903168,2023-03-16,Stark Industries,Software,Product-888,296,,Global
TXN-860131,09.11.2023,Wayne Enterprises,Cloud Infrastructure,Product-921,606,"27.945,59 €",LATAM
TXN-983790,09/25/2023,Stark Industries,Licensing,Product-427,892,"$45,895.71",NA
TXN-540136,04.02.2024,Umbrella Corp,,Product-247,145,"$33,900.00",LATAM
TXN-998327,09.07.2023,Oscorp,Consulting,Product-222,973,-25619.70,Global
TXN-947521,23.05.2023,Umbrella Corp,Support,Product-851,661,"23.429,06 €",Global
TXN-476208,17/03/2023,Soylent Corp,Consulting,Product-778,502,"$31,178.06",NA
TXN-215681,02/16/2024,Umbrella Corp,Consulting,Product-403,963,8352.63,NA
TXN-318691,2024.09.28,Soylent Corp,,Product-972,70,"$9,149.24",APAC
TXN-644746,09/07/2024,Acme Corp,Training,Product-270,733,"27.624,81 €",
TXN-109134,2024-10-16,Massive Dynamic,Cloud Infrastructure,Product-206,340,"$45,645.99",Global
TXN-153194,2024.05.09,Acme Corp,Cloud Infrastructure,Product-151,939,"15.179,20 €",NA
TXN-459848,2024-09-15,Wayne Enterprises,Licensing,Product-216,474,"$20,776.25",APAC
TXN-768953,2024.05.05,Globex GmbH,Training,Product-269,33,21642.00,APAC
TXN-513664,04.08.2024,Massive Dynamic,Hardware,Product-343,264,"13.659,13 €",NA
TXN-919524,08.06.2024,Oscorp,Training,Product-508,141,"$10,717.17",EMEA
TXN-490216,2023-02-22,GLOBEX GMBH,Training,Product-906,826,17870.87,APAC
TXN-354285,2023.06.25,Acme Corp,Hardware,Product-153,130,1450.41,LATAM
TXN-567168,22/07/2024,Massive Dynamic,Consulting,Product-229,947,$320.53,LATAM
TXN-552685,2024.01.15,Stark Industries,Hardware,Product-484,560,543.76,NA
TXN-979717,2024.06.05,Wayne Enterprises,Licensing,Product-698,581,"29.035,99 €",APAC
TXN-288835,17/04/2023,Stark Industries,Licensing,Product-592,324,"24.535,89 €",NA
TXN-812224,12.05.2023,stark industries,Consulting,Product-363,910,48416.14,LATAM
TXN-437526,2024-04-10,Soylent Corp,Software,Product-935,22,"12.170,88 €",EMEA
TXN-376014,21.07.2024,Globex GmbH,Consulting,Product-733,213,"19.415,41 €",LATAM
TXN-671224,2023-07-22,Massive Dynamic,Hardware,Product-876,640,30431.77,NA
TXN-175267,2024-09-29,Massive Dynamic,Licensing,Product-881,819,"34.842,32 €",LATAM
TXN-839744,25/03/2024,Acme Corp,Software,Product-641,801,7438.13,EMEA
TXN-387861,18/10/2024,Soylent Corp,,Product-590,403,1832.43,LATAM
TXN-638754,2023-07-03,Wayne Enterprises,,Product-893,611,"40.413,95 €",Global
TXN-860760,2023.09.25,Massive Dynamic,,Product-764,108,"19.025,43 €",EMEA
TXN-165865,2023.12.12,Umbrella Corp,Software,Product-120,538,,APAC
TXN-681160,06.06.2024,Umbrella Corp,Training,Product-371,959,"$30,462.54",Global
TXN-391992,2023.08.07,ACME CORP,Consulting,Product-518,631,"48.498,36 €",Global
TXN-612798,25.09.2024,initech ag,Training,Product-303,967,"$44,348.35",Global
TXN-425716,TBD,Massive Dynamic,Cloud Infrastructure,Product-990,828,31005.26,NA
TXN-515623,07/05/2024,Stark Industries,Software,Product-673,992,,LATAM
TXN-739441,05/13/2024,Globex GmbH,,Product-797,546,46089.23,LATAM
TXN-711986,2023-10-08,Acme Corp,,Product-178,456,3202.11,NA
TXN-532910,28.11.2023,Massive Dynamic,Consulting,Product-787,532,11228.09,EMEA
TXN-340798,03/14/2023,Initech AG,Cloud Infrastructure,Product-594,897,"11.470,52 €",APAC
TXN-780326,2024.11.28,Stark Industries,Training,Product-215,123,"40.801,07 €",EMEA
TXN-397308,2024.04.08,Cyberdyne Systems,Support,Product-136,725,48134.27,APAC
TXN-223947,31.05.2023,UMBRELLA CORP,Software,Product-709,737,,LATAM
TXN-206541,2023-02-01,Globex gmbh,Licensing,Product-730,518,"30.283,07 €",Global
TXN-250961,2024.05.24,Cyberdyne Systems,,Product-152,762,"16.499,87 €",APAC
TXN-172187,09/19/2024,Massive Dynamic,Cloud Infrastructure,Product-216,653,,Global
TXN-111711,2023.11.22,Massive Dynamic,,Product-645,145,"$42,198.53",NA
TXN-801286,13/08/2024,Oscorp,Licensing,Product-609,128,"$45,164.96",APAC
TXN-866724,06/09/2023,soylent corp,,Product-485,766,"22.816,15 €",
TXN-106335,06/01/2024,Globex GmbH,,Product-664,621,,EMEA
TXN-106335,06/01/2024,Globex GmbH,,Product-664,621,,EMEA
TXN-121595,2023.04.08,Oscorp,,Product-971,592,"$7,977.29",EMEA
TXN-430841,2023.04.04,Initech AG,Cloud Infrastructure,Product-952,72,,NA
TXN-400206,16.11.2023,Soylent Corp,Hardware,Product-745,204,"5.141,66 €",LATAM
TXN-358313,2024.06.14,Initech AG,Consulting,Product-588,302,40623.98,APAC
TXN-564653,05.02.2023,Initech AG,Consulting,Product-883,656,,NA
TXN-445684,2024.05.14,Oscorp,Training,Product-714,497,"$25,073.34",Global
TXN-746359,2023.07.23,Stark Industries,Support,Product-835,920,"6.779,14 €",Global
TXN-239581,08.12.2023,soylent corp,Licensing,Product-249,612,44406.17,APAC
TXN-581199,21/07/2023,Massive Dynamic,Hardware,Product-447,610,48201.45,APAC
TXN-866835,2024.03.25,WAYNE ENTERPRISES,Hardware,Product-801,683,"$28,934.80",LATAM
TXN-510836,24.03.2023,Cyberdyne Systems,Licensing,Product-904,,"31.846,45 €",Global
TXN-373621,2024.01.18,Initech AG,Consulting,Product-498,140,9815.61,Global
TXN-178954,14.03.2024,Globex GmbH,Consulting,Product-343,917,"2.565,40 €",Global
,,,,,,,
TXN-494515,TBD,Initech AG,Support,Product-149,608,"139,05 €",NA
TXN-374382,05/23/2023,Umbrella Corp,Hardware,Product-785,199,40899.92,APAC
TXN-768483,2023.07.22,Oscorp,Hardware,Product-880,448,"$49,108.87",LATAM
TXN-104229,20/01/2024,Cyberdyne Systems,Training,Product-599,610,"16.277,17 €",LATAM
TXN-229774,02.08.2024,stark industries,Hardware,Product-350,760,"$33,213.21",LATAM
TXN-694274,TBD,Acme Corp,Software,Product-458,279,"$40,756.23",LATAM
TXN-227340,2024.06.13,OSCORP,Software,Product-704,,19696.44,Global
TXN-113149,01.10.2023,cyberdyne systems,Cloud Infrastructure,Product-453,434,47324.25,LATAM
TXN-762207,17.02.2024,Massive Dynamic,Support,Product-988,598,"$21,064.15",EMEA
TXN-593271,12/21/2023,Wayne Enterprises,Cloud Infrastructure,Product-196,909,"20.548,42 €",APAC
TXN-770822,08/13/2024,GLOBEX GMBH,Consulting,Product-150,682,"$21,496.24",NA
TXN-378332,30/04/2024,Globex GmbH,Licensing,Product-390,182,"$20,169.45",NA
TXN-615902,06/06/2023,Stark Industries,Training,Product-754,813,9434.23,Global
TXN-784892,2024.08.26,Globex GmbH,Hardware,Product-796,942,"12.615,57 €",LATAM
TXN-769360,24.01.2024,Acme Corp,Consulting,Product-339,78,35764.97,LATAM
TXN-621149,TBD,Wayne Enterprises,Training,Product-455,377,,Global
TXN-997289,2024.11.19,Oscorp,Software,Product-902,514,"$13,935.77",APAC
,,,,,,,
,,,,,,,
TXN-215861,2024.11.30,ACME CORP,Support,Product-743,7,"14.774,53 €",Global
TXN-337003,09/03/2024,Wayne Enterprises,Cloud Infrastructure,Product-701,N/A,"$14,688.24",
TXN-895194,2023-12-12,Globex gmbh,Hardware,Product-826,419,"$39,176.95",EMEA
TXN-389335,29/04/2024,Globex GmbH,Cloud Infrastructure,Product-680,176,"19.767,83 €",LATAM
TXN-435614,2023.03.01,Umbrella Corp,Cloud Infrastructure,Product-308,41,24677.49,LATAM
TXN-663890,09.09.2024,Soylent Corp,Hardware,Product-911,270,"$45,655.77",Global
TXN-106045,21.06.2023,Massive Dynamic,Cloud Infrastructure,Product-949,324,"42.794,46 €",EMEA
TXN-863778,2023.10.05,soylent corp,Support,Product-118,,"$8,521.27",LATAM
TXN-389296,28.03.2024,acme corp,Training,Product-427,78,"43.083,12 €",Global
TXN-163827,06.03.2024,Umbrella Corp,,Product-701,901,,LATAM
TXN-656677,2024-08-12,Cyberdyne Systems,,Product-902,251,"27.359,72 €",NA
TXN-793777,TBD,Acme Corp,Consulting,Product-333,497,"27.380,44 €",APAC
TXN-486971,05/27/2024,Initech AG,Hardware,Product-282,347,,Global
TXN-616556,29.02.2024,Wayne Enterprises,,Product-764,79,"22.672,82 €",EMEA
TXN-929757,,Stark Industries,Hardware,Product-686,N/A,17502.44,LATAM
TXN-448366,25.11.2023,Globex GmbH,,Product-359,650,19007.25,Global
TXN-621666,01.12.2023,Initech AG,Software,Product-155,610,31988.73,APAC
TXN-621666,01.12.2023,Initech AG,Software,Product-155,610,31988.73,APAC
TXN-541515,31.03.2023,Globex GmbH,Training,Product-292,N/A,"$17,662.83",Global
TXN-234347,TBD,Soylent Corp,Consulting,Product-242,910,,LATAM
TXN-504909,28.11.2023,Umbrella Corp,Licensing,Product-427,92,37683.82,EMEA
TXN-379966,02/03/2023,Acme Corp,Software,Product-261,428,,NA
TXN-178694,10/10/2024,Stark Industries,Hardware,Product-463,932,8125.93,LATAM
TXN-749180,2023-04-01,Soylent Corp,Training,Product-629,126,"$22,993.28",NA
TXN-734573,04/26/2024,Oscorp,Support,Product-637,712,"24.449,99 €",Global
TXN-318536,22/09/2023,Soylent Corp,Hardware,Product-268,312,"12.711,11 €",
TXN-928217,12.11.2023,Soylent Corp,Software,Product-411,861,"$8,165.52",Global
TXN-466764,2024.05.02,INITECH AG,Software,Product-520,514,,NA
TXN-461376,22/02/2024,Globex GmbH,Consulting,Product-366,729,"18.728,04 €",Global
TXN-532866,2024-10-28,Globex GmbH,Cloud Infrastructure,Product-662,842,"$21,951.15",EMEA
TXN-167121,04/03/2024,Oscorp,Support,Product-738,-675,"$45,578.78",APAC
TXN-105167,28/02/2024,Initech AG,Licensing,Product-945,825,"$10,603.16",Global
TXN-424268,07/26/2023,Umbrella Corp,Software,Product-273,482,"$31,530.38",APAC
TXN-463580,18.02.2023,acme corp,Hardware,Product-700,107,"25.850,95 €",EMEA
TXN-521914,2024-06-17,Globex gmbh,Consulting,Product-862,669,"$17,096.27",EMEA
TXN-701034,12/26/2023,cyberdyne systems,,Product-191,643,"$7,627.70",NA
TXN-939430,,Initech AG,Training,Product-431,599,24155.17,APAC
TXN-509652,2024.02.28,Massive Dynamic,Licensing,Product-517,81,30144.68,Global
TXN-543733,2024.02.15,Globex GmbH,Hardware,Product-464,956,"$43,052.93",
TXN-364609,2024.06.14,Oscorp,Consulting,Product-189,612,"38.070,98 €",Global
TXN-551683,2023-12-01,Stark Industries,,Product-611,335,"$26,597.04",LATAM
TXN-408703,2024-04-05,massive dynamic,Hardware,Product-789,261,37588.30,EMEA
TXN-105268,2023.09.30,Umbrella Corp,Training,Product-473,750,"7.457,15 €",LATAM
TXN-520906,2024-04-23,Umbrella Corp,Support,Product-634,167,"39.100,82 €",Global
TXN-684143,2024-02-01,ACME CORP,Licensing,Product-470,242,"35.339,45 €",NA
TXN-799350,10/23/2023,Wayne Enterprises,Software,Product-415,552,"6.651,68 €",
TXN-287573,13.04.2024,Globex GmbH,Cloud Infrastructure,Product-781,344,"33.694,78 €",NA
TXN-780280,27.08.2024,Umbrella Corp,Training,Product-144,675,"5.230,01 €",LATAM
TXN-649112,28.01.2024,Oscorp,Consulting,Product-519,-340,11487.53,LATAM
TXN-131609,2023.08.04,Wayne Enterprises,,Product-313,874,"$12,947.71",APAC
TXN-437274,05/19/2023,Soylent Corp,Hardware,Product-735,351,"5.299,73 €",LATAM
TXN-104743,20/06/2024,WAYNE ENTERPRISES,Training,Product-952,69,"$23,218.25",NA
TXN-953421,2024-02-17,globex gmbh,Consulting,Product-514,592,"44.206,92 €",EMEA
TXN-205148,18.11.2024,stark industries,,Product-188,,48655.98,APAC
TXN-361064,12/02/2023,globex gmbh,Consulting,Product-379,568,"$44,371.09",APAC
TXN-711113,17.06.2023,Stark Industries,Support,Product-129,922,"22.006,02 €",APAC
TXN-760219,2024-03-02,STARK INDUSTRIES,Support,Product-764,704,"$37,527.12",NA
TXN-760219,2024-03-02,STARK INDUSTRIES,Support,Product-764,704,"$37,527.12",NA
TXN-472158,2023.12.16,Umbrella Corp,Training,Product-494,-92,532.66,LATAM
TXN-205824,2023-04-13,Initech AG,,Product-509,646,"$23,819.84",Global
TXN-610231,2024-04-16,Massive Dynamic,Support,Product-552,123,"$34,023.75",LATAM
TXN-699678,03/11/2023,Oscorp,,Product-799,857,3741.74,EMEA
TXN-403985,28/07/2024,Initech AG,Training,Product-784,422,,APAC
TXN-999315,17/04/2023,Stark Industries,Consulting,Product-684,487,42707.95,APAC
TXN-832424,01.01.2023,Soylent Corp,Cloud Infrastructure,Product-147,N/A,,Global
TXN-614982,04/13/2024,Wayne Enterprises,Cloud Infrastructure,Product-443,484,"$34,506.69",Global
TXN-450110,23.02.2024,Massive Dynamic,Licensing,Product-213,467,49931.01,APAC
TXN-932303,2024.02.12,Wayne Enterprises,Hardware,Product-865,38,"$22,030.51",Global
TXN-382228,27/06/2023,wayne enterprises,Hardware,Product-464,623,"$49,663.53",APAC
TXN-650371,03/08/2024,Initech ag,Training,Product-522,559,3869.23,NA
TXN-329943,11/04/2024,ACME CORP,Cloud Infrastructure,Product-404,444,,LATAM
TXN-251577,11/10/2023,Cyberdyne Systems,Hardware,Product-314,304,26596.62,APAC
TXN-904195,31/01/2024,Oscorp,Training,Product-914,776,"17.961,42 €",Global
TXN-778064,2024.10.20,Massive Dynamic,Licensing,Product-644,508,,NA
TXN-149508,19/08/2023,Soylent Corp,Training,Product-733,173,7327.71,LATAM
TXN-226198,10/29/2023,Umbrella Corp,Hardware,Product-335,863,,NA
TXN-777109,01/14/2024,Acme Corp,Hardware,Product-583,53,"42.824,66 €",Global
TXN-153347,10/06/2024,Stark Industries,Hardware,Product-986,298,"$29,520.32",APAC
TXN-623249,2023.05.20,Oscorp,Cloud Infrastructure,Product-584,900,"$29,410.37",EMEA
TXN-908673,05/05/2024,Massive Dynamic,Hardware,Product-100,143,"$27,873.88",LATAM
TXN-172054,01/13/2023,Umbrella Corp,Training,Product-432,57,"$13,594.30",LATAM
TXN-439172,TBD,Cyberdyne Systems,Software,Product-286,281,31564.63,
TXN-902684,2023.06.12,Acme Corp,Consulting,Product-224,733,,NA
TXN-154820,29/07/2023,Initech AG,Hardware,Product-404,361,15307.82,NA
TXN-556761,2024.10.18,STARK INDUSTRIES,Hardware,Product-662,781,"22.341,54 €",
TXN-767810,28.02.2024,Acme Corp,Consulting,Product-199,495,"21.866,20 €",Global
TXN-258955,08/29/2024,Soylent Corp,Hardware,Product-489,-713,"37.437,00 €",EMEA
TXN-905234,2024-01-14,Wayne Enterprises,Cloud Infrastructure,Product-780,718,47233.17,LATAM
TXN-445741,27.06.2024,Umbrella Corp,Hardware,Product-544,911,17805.58,APAC
TXN-790787,2024.11.09,Stark Industries,,Product-292,979,"40.730,63 €",NA
TXN-873414,13.10.2023,Massive Dynamic,Hardware,Product-115,443,30213.45,EMEA
TXN-463011,07/12/2024,initech ag,Training,Product-455,402,"28.847,29 €",EMEA
TXN-191471,2024.07.12,Stark Industries,Training,Product-834,108,"42.362,21 €",APAC
TXN-547988,11/07/2023,Cyberdyne Systems,Training,Product-151,468,"10.168,88 €",LATAM
TXN-186994,05/07/2023,Stark Industries,Cloud Infrastructure,Product-219,-133,21949.10,LATAM
TXN-198544,2024.02.18,Initech AG,Licensing,Product-635,777,"45.910,49 €",Global
TXN-809106,TBD,ACME CORP,Cloud Infrastructure,Product-820,740,"$48,610.43",EMEA
TXN-826561,08/28/2024,Globex gmbh,Hardware,Product-567,253,"$15,092.84",Global
TXN-360554,TBD,Acme Corp,,Product-169,350,"-4.108,12 €",LATAM
TXN-980113,16/07/2023,Wayne Enterprises,Consulting,Product-710,778,,Global
TXN-873187,2023.12.10,Umbrella Corp,Training,Product-282,931,"-26.372,46 €",LATAM
TXN-813748,12/12/2023,Acme Corp,Licensing,Product-635,933,"$32,968.15",LATAM
TXN-366567,01/05/2023,Soylent Corp,Support,Product-660,937,"$43,557.09",EMEA
TXN-226348,22.08.2023,Acme Corp,Support,Product-616,923,"41.715,98 €",NA
TXN-795581,26.05.2024,Initech AG,,Product-193,-751,,NA
TXN-509831,2024.11.01,Massive Dynamic,Consulting,Product-998,646,"-47.982,41 €",EMEA
TXN-483428,2023-07-15,Oscorp,Cloud Infrastructure,Product-523,,"$-27,060.84",NA
TXN-273095,09/19/2023,Acme Corp,Training,Product-336,389,"28.842,14 €",Global
TXN-862864,2023-07-27,oscorp,Training,Product-674,646,"$34,153.98",NA
TXN-144170,17.02.2024,Cyberdyne Systems,Licensing,Product-593,916,"$15,451.85",EMEA
TXN-247341,07/07/2024,Globex GmbH,Hardware,Product-241,940,"$48,522.80",APAC
TXN-565896,11.12.2023,Acme Corp,Cloud Infrastructure,Product-305,833,30572.96,Global
TXN-927298,2024.01.02,Soylent Corp,,Product-517,256,17681.37,EMEA
TXN-923233,21.02.2023,Oscorp,Software,Product-736,167,"-3.331,19 €",LATAM
TXN-855287,2024.06.18,Wayne Enterprises,Training,Product-775,274,32894.39,APAC
TXN-191690,16/03/2024,Oscorp,Hardware,Product-754,293,"44.914,74 €",APAC
,,,,,,,
TXN-161606,2023.06.16,Umbrella Corp,Consulting,Product-978,653,,APAC
TXN-273716,22/09/2023,Stark Industries,Licensing,Product-656,726,"7.812,32 €",NA
TXN-544821,22.01.2023,cyberdyne systems,Cloud Infrastructure,Product-952,80,"20.477,43 €",Global
TXN-357667,2024-03-04,Soylent Corp,Consulting,Product-500,662,"$49,836.46",LATAM
TXN-609072,,Wayne Enterprises,Hardware,Product-998,340,32198.39,EMEA
TXN-609072,,Wayne Enterprises,Hardware,Product-998,340,32198.39,EMEA
TXN-254270,2024-04-20,STARK INDUSTRIES,Licensing,Product-358,987,,Global
TXN-874078,2024.10.27,Cyberdyne Systems,Consulting,Product-589,789,$383.52,Global
TXN-627267,TBD,STARK INDUSTRIES,Licensing,Product-780,809,38292.59,APAC
TXN-634048,,Initech AG,,Product-406,415,17319.92,Global
TXN-160785,2024.07.04,Acme Corp,Consulting,Product-939,,"$37,947.01",EMEA
TXN-903229,TBD,Stark Industries,Licensing,Product-715,848,,APAC
TXN-560143,2024.11.13,cyberdyne systems,,Product-270,,14230.13,EMEA
TXN-244133,07/01/2023,Massive Dynamic,Support,Product-768,169,"5.982,57 €",Global
TXN-754000,2024.09.19,Initech AG,Consulting,Product-162,577,35993.08,
TXN-679898,15.08.2024,Initech AG,Software,Product-219,705,"$29,141.48",LATAM
TXN-942658,2024.04.25,Initech AG,Consulting,Product-752,798,47543.28,NA
TXN-259140,2024.05.19,Massive Dynamic,Training,Product-758,792,"30.875,42 €",EMEA
TXN-332056,09/14/2024,Umbrella Corp,Cloud Infrastructure,Product-641,-635,"$22,070.91",NA
TXN-736305,01/06/2024,Umbrella Corp,Consulting,Product-921,136,"$9,351.80",LATAM
TXN-553732,2023.09.07,Globex GmbH,Hardware,Product-901,628,"-6.434,43 €",APAC
